onset	duration	Trials	Runs	Cond_1_200_2_150_HasBeenChangedTo200_150	order_1_first_2_lastForThisIdPerson_	ProbR	ID_1_PlayerA_2_playerB_	AnsTimePAS1_rtStage1_playerA___3Seconds	AnsTimePBS1	PAChoS1_1Left_2Right_	PBChoS1	MissingPAS1_0None_	MissingPBS1	AnsTimePAS2	AnsTimePBS2	PAChoS2	PBChoS2	MissingPAS2	MissingPBS2	TriOn	DecEndS1	IsiOnS1	FbOnS1	DecEndS2	FbOffS2	TriEnd	Jitter	rwPA_rewardToPa_	rwPB	randa	randb	Unknown1	Unknown2
0.0008	20.0002	29	2	200	1	40	2	0	0	1	0	0	0	0	0.5458	0	1	0	0	0.0008	3.0214	3.0214	17.1121	7.6246	17.0955	20.001	3	100	100	0.6093	0.5562	1.65	1.4334
20.0271	20	30	2	150	1	60	2	0	0	2	0	0	0	0	0.5643	0	2	0	0	20.0271	23.0334	23.0334	37.1123	27.6268	37.0956	40.0271	3	150	0	0.8624	0.9777	1.8501	1.2332
40.0329	24	31	2	200	2	40	2	0	1.2614	0	1	0	0	0	0	1	0	0	0	40.0329	41.324	41.3458	57.1293	50.0798	57.1125	64.0329	7	0	0	0.387	0.9365	1.4499	1.2331
64.0384	22	32	2	150	2	70	2	0	1.9726	0	2	0	0	0	0	2	0	0	0	64.0384	66.0356	66.0462	81.113	74.0635	81.0962	86.0384	5	150	0	0.2155	0.2635	1.25	1.6167
86.0444	21.0001	33	2	200	1	10	2	0	0	1	0	0	0	0	0.5936	0	1	0	0	86.0444	89.0506	89.0507	103.1299	93.6737	103.1132	107.0445	4	100	100	0.4946	0.3662	1.8334	2.2334
107.0504	26.0001	34	2	150	1	25	2	0	0	1	0	0	0	0	1.2157	0	1	0	0	107.0504	110.0565	110.0565	124.1301	115.2959	124.1134	133.0505	9	0	150	0.6515	0.6494	2.6334	2.8334
133.0559	22	35	2	200	2	70	2	0	1.462	0	2	0	0	0	0	2	0	0	0	133.0559	134.5422	134.5636	150.1471	143.097	150.1304	155.0559	5	100	100	0.9488	0.5226	2.2334	2.0167
155.0619	22	36	2	150	2	35	2	0	2.0284	0	2	0	0	0	0	2	0	0	0	155.0619	157.1089	157.1306	172.1474	165.0973	172.1307	177.0619	5	0	150	0.7967	0.5675	1.6334	1.4167
177.0678	23	37	2	200	1	20	2	0	0	1	0	0	0	0	0.6768	0	1	0	0	177.0678	180.0735	180.0735	194.1477	184.7744	194.131	200.0678	6	100	100	0.0052	0.6745	2.4335	1.8167
200.0733	22	38	2	150	1	80	2	0	0	2	0	0	0	0	0.7967	0	2	0	0	200.0733	203.079	203.079	217.1647	207.9115	217.148	222.0733	5	0	150	0.2028	0.6775	1.8333	1.8167
222.0815	21	39	2	200	2	90	2	0	1.5472	0	2	0	0	0	0	2	0	0	0	222.0815	223.6619	223.6814	239.1649	232.1149	239.1483	243.0815	4	100	100	0.6702	0.0349	3.0499	2.0166
243.0873	23	40	2	150	2	30	2	0	1.4205	0	2	0	0	0	0	2	0	0	0	243.0873	244.5356	244.5484	260.1652	253.1151	260.1485	266.0873	6	0	150	0.3698	0.7722	1.6334	2.0167
266.0927	25	41	2	200	1	75	2	0	0	2	0	0	0	0	0.8511	0	2	0	0	266.0927	269.0984	269.0984	283.1822	273.9832	283.1655	291.0927	8	0	0	0.4082	0.9245	1.6334	1.8168
291.0988	21	42	2	150	1	85	2	0	0	2	0	0	0	0	0.9535	0	1	0	0	291.0988	294.1046	294.1046	308.1825	299.0858	308.1658	312.0988	4	150	0	0.8866	0.589	1.4334	1.6166
312.105	22	43	2	200	2	10	2	0	1.0642	0	1	0	0	0	0	1	0	0	0	312.105	313.197	313.216	329.1994	322.1493	329.1828	334.105	5	100	100	0.9762	0.7818	1.4333	1.6167
334.1107	23	44	2	150	2	85	2	0	1.1703	0	1	0	0	0	0	1	0	0	0	334.1107	335.3032	335.3162	351.1997	344.1496	351.183	357.1107	6	0	150	0.5893	0.9133	1.6334	2.2167
357.1167	23.0001	45	2	200	1	15	2	0	0	1	0	0	0	0	0.7639	0	1	0	0	357.1167	360.1232	360.1232	374.2167	364.9138	374.2	380.1168	6	100	100	0.9111	0.6735	1.4333	1.6167
380.1227	25.0001	46	2	150	1	65	2	0	0	2	0	0	0	0	1.0805	0	2	0	0	380.1227	383.1285	383.1285	397.217	388.2474	397.2003	405.1228	8	0	150	0.9006	0.0478	1.6333	1.6167
405.1283	19	47	2	200	2	25	2	0	1.0337	0	1	0	0	0	0	1	0	0	0	405.1283	406.1841	406.2005	422.2173	415.1672	422.2006	424.1283	2	100	100	0.7737	0.0193	2.2334	1.6167
424.1342	23.0001	48	2	150	2	90	2	0	1.4425	0	1	0	0	0	0	2	0	0	0	424.1342	425.6098	425.6341	441.2342	434.1841	441.2175	447.1343	6	150	0	0.3181	0.3737	1.8334	1.6167
447.1402	21.0001	49	2	200	1	65	2	0	0	2	0	0	0	0	0.591	0	2	0	0	447.1402	450.1459	450.1459	464.2178	454.7754	464.2012	468.1403	4	100	100	0.9731	0.1189	2.65	1.8167
468.1459	24	50	2	150	1	15	2	0	0	1	0	0	0	0	1.1274	0	2	0	0	468.1459	471.1521	471.1521	485.2348	476.312	485.2181	492.1459	7	150	0	0.2242	0.0271	2.0334	2.0167
492.1522	24.0001	51	2	200	2	60	2	0	1.465	0	2	0	0	0	0	2	0	0	0	492.1522	493.6498	493.6683	509.2351	502.185	509.2184	516.1523	7	0	0	0.9226	0.816	2.0334	2.6334
516.1582	24.0001000000001	52	2	150	2	30	2	0	1.3622	0	1	0	0	0	0	2	0	0	0	516.1582	517.5475	517.5686	533.2521	526.202	533.2354	540.1583	7	0	150	0.1716	0.8357	1.8334	2.2167
540.1639	23	53	2	200	1	75	2	0	0	2	0	0	0	0	0.8107	0	2	0	0	540.1639	543.1696	543.1696	557.2524	548.013	557.2358	563.1639	6	100	100	0.7601	0.1865	1.8333	1.8167
563.17	23.0001000000001	54	2	150	1	80	2	0	0	1	0	0	0	0	0.714	0	2	0	0	563.17	566.1763	566.1763	580.2527	570.9166	580.236	586.1701	6	0	150	0.618	0.6101	2.6334	2.4167
586.1757	20	55	2	200	2	20	2	0	1.0176	0	1	0	0	0	0	1	0	0	0	586.1757	587.2204	587.2362	603.253	596.2029	603.2363	606.1757	3	100	100	0.6894	0.5208	1.8334	2.0334
606.1813	24.0001000000001	56	2	150	2	35	2	0	2.0068	0	2	0	0	0	0	2	0	0	0	606.1813	608.2099	608.2197	623.2532	616.2031	623.2366	630.1814	7	0	150	0.0853	0.8021	2.0333	2.0167
